MAPK	MAPK	fplx	FamilyOrComplex
MAPK kinase	MAP2K	fplx	FamilyOrComplex
MAPK kinase kinase	MAP3K	fplx	FamilyOrComplex
MAPKKK	MAP3K	fplx	FamilyOrComplex
MCM	MCM	fplx	FamilyOrComplex
MEF2	MEF2	fplx	FamilyOrComplex
MEK	MEK	fplx	FamilyOrComplex
MGAT	MGAT	fplx	FamilyOrComplex
MLC	MYL	fplx	FamilyOrComplex
MMP	MMP	fplx	FamilyOrComplex
MT	Metallothionein	fplx	FamilyOrComplex
Metallothionein	Metallothionein	fplx	FamilyOrComplex
Mhc	MYH	fplx	FamilyOrComplex
Myosin heavy chain	MYH	fplx	FamilyOrComplex
NADH dehydrogenase	NADH_dehydrogenase	fplx	FamilyOrComplex
NF-E2	NFE	fplx	FamilyOrComplex
NF-kappaB	NFkappaB	fplx	FamilyOrComplex
NFkappaB	NFkappaB	fplx	FamilyOrComplex
NOS	NOS	fplx	FamilyOrComplex
Natriuretic peptide	Natriuretic_peptide	fplx	FamilyOrComplex
Neuregulin	NRG	fplx	FamilyOrComplex
Notch	Notch	fplx	FamilyOrComplex
P2X	P2RX	fplx	FamilyOrComplex
P2X purinoreceptor	P2RX	fplx	FamilyOrComplex
PAK	PAK	fplx	FamilyOrComplex
PBX	PBX	fplx	FamilyOrComplex
PDE	PDE	fplx	FamilyOrComplex
PDE1	PDE1	fplx	FamilyOrComplex
PDE8	PDE8	fplx	FamilyOrComplex
PDGF	PDGF	fplx	FamilyOrComplex
PDGFR	PDGFR	fplx	FamilyOrComplex
PDH	PDH	fplx	FamilyOrComplex
PI3-kinase	PI3K	fplx	FamilyOrComplex
PI3K	PI3K	fplx	FamilyOrComplex
PI4K	PI4K	fplx	FamilyOrComplex
PIM	PIM	fplx	FamilyOrComplex
PKA C-alpha	PRKAC	fplx	FamilyOrComplex
PKA regulatory subunit	PRKAR	fplx	FamilyOrComplex
PKB	AKT	fplx	FamilyOrComplex
PKC	PKC	fplx	FamilyOrComplex
PKG	PRKG	fplx	FamilyOrComplex
PKI	PKI	fplx	FamilyOrComplex
PLA2G4	PLA2G4	fplx	FamilyOrComplex
PLC	PLC	fplx	FamilyOrComplex
PLC-gamma	PLCG	fplx	FamilyOrComplex
PP1	PPP1	fplx	FamilyOrComplex
PP1C	PPP1C	fplx	FamilyOrComplex
PP1c	PPP1C	fplx	FamilyOrComplex
PP2A	PPP2	fplx	FamilyOrComplex
PP2Ac	PPP2C	fplx	FamilyOrComplex
PPAR	PPAR	fplx	FamilyOrComplex
PPP1	PPP1	fplx	FamilyOrComplex
PRC2	PRC2_complex	fplx	FamilyOrComplex
PRKAA	AMPK_alpha	fplx	FamilyOrComplex
PTX	Pertussis_toxin	fplx	FamilyOrComplex
Parvin	PARV	fplx	FamilyOrComplex
Patched	Patched	fplx	FamilyOrComplex
Peroxiredoxin	PRDX	fplx	FamilyOrComplex
Phosphodiesterase 1	PDE1	fplx	FamilyOrComplex
Phosphodiesterase 3	PDE3	fplx	FamilyOrComplex
Phosphodiesterase 4	PDE4	fplx	FamilyOrComplex
Phosphodiesterase 6	PDE6	fplx	FamilyOrComplex
Phosphodiesterase 7	PDE7	fplx	FamilyOrComplex
Phospholipase C	PLC	fplx	FamilyOrComplex
Phospholipase D	PLD	fplx	FamilyOrComplex
Pol I	RNApo_I	fplx	FamilyOrComplex
Porin	Porins	fplx	FamilyOrComplex
Potassium channel	KCN	fplx	FamilyOrComplex
Profilin	PFN	fplx	FamilyOrComplex
Protease	Protease	fplx	FamilyOrComplex
Protein kinase A regulatory subunit	PRKAR	fplx	FamilyOrComplex
Proteinase	Protease	fplx	FamilyOrComplex
Purinergic receptor	Purinergic_receptors	fplx	FamilyOrComplex
Pyruvate dehydrogenase kinase	PDK	fplx	FamilyOrComplex
RAB	RAB	fplx	FamilyOrComplex
RAC	RAC	fplx	FamilyOrComplex
RAF	RAF	fplx	FamilyOrComplex
RAR	RAR	fplx	FamilyOrComplex
RAS	RAS	fplx	FamilyOrComplex
RASA	RASA	fplx	FamilyOrComplex
RASAL	RASAL	fplx	FamilyOrComplex
RASGRP	RASGRP	fplx	FamilyOrComplex
RFC	RFC	fplx	FamilyOrComplex
RFX	RFX	fplx	FamilyOrComplex
RHO	RHO	fplx	FamilyOrComplex
RHOGDI	RhoGDI	fplx	FamilyOrComplex
RLR	RLR	fplx	FamilyOrComplex
ROCK	ROCK	fplx	FamilyOrComplex
RPA	RPA	fplx	FamilyOrComplex
RPS6KA	P90RSK	fplx	FamilyOrComplex
RSK	RSK	fplx	FamilyOrComplex
RXR	RXR	fplx	FamilyOrComplex
Raf	RAF	fplx	FamilyOrComplex
Rap guanine nucleotide exchange factor	RAPGEF	fplx	FamilyOrComplex
Rap1	RAP1	fplx	FamilyOrComplex
Ras	RAS	fplx	FamilyOrComplex
RasGAP	RasGAP	fplx	FamilyOrComplex
Replication protein A	RPA	fplx	FamilyOrComplex
S100A	S100A	fplx	FamilyOrComplex
S6K	P70S6K	fplx	FamilyOrComplex
SAA	SAA	fplx	FamilyOrComplex
SAPK	JNK	fplx	FamilyOrComplex
SERCA	SERCA	fplx	FamilyOrComplex
SFK	SRC	fplx	FamilyOrComplex
SHC	SHC	fplx	FamilyOrComplex
SIK	SIK	fplx	FamilyOrComplex
SMC1	SMC1	fplx	FamilyOrComplex
SOD	SOD	fplx	FamilyOrComplex
SPRY	SPRY	fplx	FamilyOrComplex
STAT	STAT	fplx	FamilyOrComplex
STAT5	STAT5	fplx	FamilyOrComplex
STT3	STT3	fplx	FamilyOrComplex
SUR	Sulfonylurea_receptor	fplx	FamilyOrComplex
Shc	SHC	fplx	FamilyOrComplex
Smc1	SMC1	fplx	FamilyOrComplex
Sphingosine 1-phosphate receptor	S1PR	fplx	FamilyOrComplex
Stearoyl-CoA desaturase	SCD	fplx	FamilyOrComplex
TAP	TAP	fplx	FamilyOrComplex
TCF	TCF_LEF	fplx	FamilyOrComplex
TCR	TCR	fplx	FamilyOrComplex
TFIIE	GTF2E	fplx	FamilyOrComplex
TFIIF	GTF2F	fplx	FamilyOrComplex
TGF-beta	TGFB	fplx	FamilyOrComplex
TGFB	TGFB	fplx	FamilyOrComplex
TGFbeta	TGFB	fplx	FamilyOrComplex
TN-C	Troponin_C	fplx	FamilyOrComplex
TORC1	mTORC1	fplx	FamilyOrComplex
TORC2	mTORC2	fplx	FamilyOrComplex
TSC	TSC	fplx	FamilyOrComplex
TUBA	TUBA	fplx	FamilyOrComplex
TUBB	TUBB	fplx	FamilyOrComplex
Tenascin	TN	fplx	FamilyOrComplex
Thioredoxin	TXN	fplx	FamilyOrComplex
Thioredoxin reductase	TXNRD	fplx	FamilyOrComplex
Transcription factor AP-2	TFAP2	fplx	FamilyOrComplex
Tryptase	Tryptase	fplx	FamilyOrComplex
UBE2	UBE2	fplx	FamilyOrComplex
UGT	UGT	fplx	FamilyOrComplex
Ubiquitin	Ubiquitin	fplx	FamilyOrComplex
VEGF	VEGF	fplx	FamilyOrComplex
VEGFR	VEGFR	fplx	FamilyOrComplex
Vav	VAV	fplx	FamilyOrComplex
WNT5	Wnt5	fplx	FamilyOrComplex
Wnt	Wnt	fplx	FamilyOrComplex
Wnt5	Wnt5	fplx	FamilyOrComplex
XYLT	GCNT	fplx	FamilyOrComplex
Xylosyltransferase	GCNT	fplx	FamilyOrComplex
actin filament	Actin	fplx	FamilyOrComplex
activin	Activin	fplx	FamilyOrComplex
cPLA2	PLA2	fplx	FamilyOrComplex
cTnT	Troponin_T	fplx	FamilyOrComplex
cadherin	Cadherin	fplx	FamilyOrComplex
eIF4A	EIF4A	fplx	FamilyOrComplex
eIF4G	EIF4G	fplx	FamilyOrComplex
eotaxin	Eotaxin	fplx	FamilyOrComplex
hAxin	AXIN	fplx	FamilyOrComplex
kinetochore	Kinetochore	fplx	FamilyOrComplex
kinetochores	Kinetochore	fplx	FamilyOrComplex
p110	PI3K_p110	fplx	FamilyOrComplex
p38	p38	fplx	FamilyOrComplex
p38 MAPK	p38	fplx	FamilyOrComplex
p85	PI3K_p85	fplx	FamilyOrComplex
porin	Porins	fplx	FamilyOrComplex
stearoyl-CoA desaturase	SCD	fplx	FamilyOrComplex
thioredoxin	TXN	fplx	FamilyOrComplex
ubiquitin	Ubiquitin	fplx	FamilyOrComplex
